ARCHgutm,Assay,class,pair,6,9,11,14,26,42,46,49,53,54,64,81,89,91,104,106,107,108,121,133,137,138,153,162,174,177,180,181,185,191,196,200,201,202,206,208,209,211,213,214,215,227,229,234,236,239,245,246,280,283,285,294,298,306,309,316,318,328,331,336,338,340,342,355,359,362,363,366,370,372,376,402,404,406,410,412,417,425,428,429,431,432,438,506,507,603,610,700,704,801,804,806,809,812,815,817,819,910,911,1108,1118,1123,1200,1201,1300,1302,1303,1305,1500,1503,1504,1505,1507,1509,1511,1512,1513,1519,1520,1522,1528,1536,1539,1540,1541,1544,1545,1546,1547,1548,1549,1551,1552,1553,1556,1557,1558,1559,1565,1567,1572,1573,1577
B_AA,AA_C,Child,19,,2.27E-06,,,5.61E-06,0.024836306,,,,0.000519381,0.00075918,,,,,1.25E-05,,0.005558569,2.69E-05,,,,,,,,,,,1.52E-05,,,0.779119367,,0.000526774,3.72E-05,,,,,2.13E-06,,,0.000115799,5.26E-06,3.95E-06,2.56E-06,,1.40E-05,,,,,,,,,0.000834836,0.207838022,,,0.116050763,9.47E-06,0.003281066,0.000256899,,4.06E-06,0.145227546,,,2.21E-06,1.61E-05,4.00E-06,,,,,7.39E-06,,8.85E-05,1.97E-05,,,,5.55E-05,,,,2.14E-05,,,6.35E-05,,,,,,,3.68E-06,,0.000288075,,,,3.55E-05,0.00019109,0.726860385,,,7.08E-06,,0.121902047,9.30E-06,,0.000207386,,0.000817674,,1.48E-05,,,9.70E-05,,,,1.78E-05,,2.326042791,1.324738018,,3.32E-06,,,,,,2.11E-06,,,,,,0.204758529
B_AB,AB_M,Mother,20,,0.007629086,0.009603532,0.000116736,0.01276746,,,0.00016237,7.93E-06,0.00192965,9.54E-06,0.013804701,5.48E-06,3.11E-05,1.72E-05,0.02950669,,1.42E-05,,6.56E-05,,,,3.80E-06,0.000144425,5.48E-05,,1.12E-05,0.04298664,0.014989443,0.016305514,,0.034532101,,0.000301918,1.17E-05,0.000124651,,1.33E-05,1.45E-05,5.27E-06,,,1.07E-05,,5.02E-06,,,5.55E-06,5.36E-06,,1.57E-05,0.031578028,,3.00E-05,,3.42E-05,,,,,,,,,,,,,1.43E-05,5.28E-06,1.79E-05,,,5.72E-05,,1.04E-05,3.09E-05,,,5.17E-05,,,1.39E-05,2.95E-05,,,,,,,5.40E-06,0.001421955,1.54E-05,,0.058905928,,,,,7.82E-05,6.13E-06,,,0.030690927,2.03E-05,,,,4.48E-06,3.17E-05,,,0.021244353,0.000958003,,0.001073831,,1.30E-05,0.000230623,,,7.04E-06,0.00013522,,,,0.021166059,,,4.72E-06,,1.98E-05,,5.31E-06,,1.01E-05,,,,,,
B_AB,AB_C,Child,20,,0.048248909,0.051285076,,,0.038520374,,,3.97E-06,,,0.05363972,,7.86E-06,,1.03E-05,,0.075816547,9.87E-06,,,9.04E-06,8.79E-06,2.48E-06,,,2.48E-05,5.60E-06,2.15E-05,0.019498513,,,0.156928925,0.000726434,0.000628236,0.00067743,0.000470014,,,,,,3.06E-06,7.13E-06,2.05E-06,1.57E-06,6.60E-06,,4.08E-06,3.91E-06,5.54E-06,3.19E-06,0.064753314,,,,,,0.000550102,0.108107544,,0.002565178,,0.002758167,0.082234868,,0.00074739,0.004246523,,0.000232114,2.90E-05,1.72E-05,0.001816289,7.84E-06,3.61E-05,,,6.59E-05,0.102398242,,4.82E-06,,,,1.35E-05,,,,3.97E-06,,0.002691882,,0.002794663,0.0003142,1.38E-06,,1.55E-06,,3.50E-06,,0.000254638,2.39E-05,,0.001075765,0.105829562,,0.011731283,0.009245609,,,,0.078798146,,0.099001209,0.000192025,0.02797989,0.000675608,0.000191398,,,1.46E-06,,,,,9.11E-06,0.101161206,0.222742454,0.022799536,,0.081629568,0.033398388,3.11E-05,2.34E-06,3.61E-06,0.047524658,,0.035202743,0.076949092,,,1.95E-05,0.005329212
AC,AC_M,Mother,0,,0.052600031,0.057079742,0.002484408,0.150952392,,,0.003226116,,0.039959128,3.58E-05,0.05557366,,,0.000102301,0.074091434,0.001117689,0.013112696,,,,0.00013919,0.000263182,,0.00277717,2.22E-05,,4.15E-06,0.298153904,0.246709004,0.030190792,,0.000531898,,0.001263082,0.001082938,5.83E-06,,2.59E-05,4.22E-05,2.19E-05,,5.12E-06,4.05E-05,,,,,,,9.34E-05,0.000121562,0.068980367,,,,2.92E-05,,2.77E-05,1.33E-05,,,,,0.000244773,,,,,0.000938021,,4.09E-05,5.48E-05,,0.000565574,,3.87E-05,2.72E-05,2.09E-05,,,4.95E-06,,4.99E-06,2.54E-05,,,,0.000163393,,0.132577095,3.64E-05,0.125189672,,,0.085286639,6.49E-05,,6.68E-06,3.16E-05,1.82E-05,,,,0.111686196,0.000105495,1.03E-05,,7.03E-06,3.97E-06,0.001537434,,1.06E-05,0.109273159,4.48E-05,1.14E-05,0.001704612,,,0.001472567,,,,,1.28E-05,,2.79E-05,0.000366168,,,3.57E-05,,3.48E-05,2.14E-05,3.68E-06,0.000130989,,8.42E-06,2.79E-05,,1.64E-05,,8.41E-06
AD,AD_M,Mother,0,,0.058000669,0.054357566,0.002813015,0.158932421,,,0.003241832,3.28E-06,0.043733023,,0.058370243,,,6.30E-05,0.076372938,0.001132956,0.010177298,,,,0.000137746,0.000246952,,0.003013804,6.15E-05,,4.33E-05,0.302765579,0.264624774,0.02983936,,0.00056407,,0.001282734,0.000946097,8.94E-06,,3.18E-05,3.86E-05,,,,3.05E-05,,6.74E-06,,,3.71E-06,6.94E-06,7.72E-05,0.000170096,0.069146866,,,,3.30E-05,,1.56E-05,,,,,,0.000201715,,,,,0.000863007,,3.46E-05,4.47E-05,,0.000452842,,3.54E-05,2.18E-05,1.90E-05,,,3.45E-06,,3.42E-06,2.83E-05,,,,0.000117444,,0.121627842,3.45E-05,0.130202853,,,0.084331437,5.31E-05,,3.11E-06,2.57E-05,1.52E-05,,,,0.118644606,8.78E-05,2.54E-05,3.93E-06,5.15E-06,3.21E-06,0.001629795,,1.84E-05,0.1134564,3.84E-05,3.18E-05,0.001577786,,,0.001253737,,5.80E-05,,,3.07E-05,3.55E-06,2.16E-05,0.000294252,,,3.26E-05,1.48E-05,2.60E-05,2.10E-05,,0.000125681,,3.65E-05,2.88E-05,,3.97E-05,,8.24E-06
B_AE,AE_M,Mother,21,0.000102946,0.001368132,0.001686021,0.002719947,0.911002356,,,0.004040066,,0.015037928,,0.001919128,,,1.13E-05,0.102651429,0.004769101,,3.94E-06,,,,,3.91E-06,3.31E-06,,5.50E-06,,0.449170267,0.107558565,0.293433031,2.46E-05,0.005666482,0.004494548,6.84E-05,,5.50E-05,,0.000164018,0.000235072,,,7.21E-06,2.23E-05,,,6.04E-06,3.73E-06,,,5.21E-05,0.00016501,0.001980939,,0.000131294,4.94E-05,,,6.34E-06,0.004134391,,,,,0.002672502,,0.004295602,,,1.57E-05,7.70E-05,,,0.000105973,0.000835447,3.50E-05,,,0.000378744,,0.00181345,1.22E-05,,,,0.004296922,,,1.42E-05,,0.025021682,7.93E-06,0.028791514,0.002265335,,0.145966771,,,7.52E-06,,5.72E-05,3.67E-06,,0.000531735,0.002207629,3.93E-05,,,,,,,,0.001981643,8.73E-05,,0.001473106,0.002556952,,0.000258845,,5.68E-05,0.001122715,0.003219115,,,0.000434028,0.005674904,,2.77E-05,1.65E-05,2.94E-06,2.89E-05,6.78E-06,4.37E-06,0.00346677,,,,,,0.001014079,
B_AE,AE_C,Child,21,5.34E-06,0.060672529,0.059204007,3.08E-06,6.22E-06,0.001943417,,2.30E-06,3.63E-06,0.000189754,,0.061164031,0.003630455,,,,,0.000186262,1.21E-06,,0.004281847,,,8.13E-07,5.33E-06,,,,0.142881862,0.000755908,0.131899485,,0.203115516,0.128449406,0.007015217,0.000421303,9.68E-06,1.59E-06,,1.91E-06,,2.48E-06,2.60E-06,0.002750826,,3.29E-06,,0.00067428,3.15E-05,0.000102228,,,0.06322169,,,,,,0.000372129,0.181371941,,,,0.000131343,0.130155373,,0.124800435,,8.19E-07,,,,,2.66E-06,1.72E-05,1.60E-06,,8.16E-05,0.015247937,,2.47E-06,,,,,0.154939125,,9.70E-07,,5.19E-05,0.00291289,2.66E-06,0.002882585,0.048879989,1.82E-06,0.080782093,3.93E-05,,,,0.000381004,1.78E-06,,0.000137726,0.082669841,0.000280148,0.006052699,,,1.18E-05,,,1.38E-06,0.075148982,4.77E-05,0.012965226,0.003052053,0.000910274,1.18E-05,,,,0.000238976,3.82E-06,,2.01E-05,0.014550674,0.218220276,,,0.000436539,0.000184635,3.59E-05,5.71E-06,0.003034688,0.148112632,1.24E-06,0.018914684,1.25E-06,0.012424934,,2.12E-06,0.000103951
B_AF,AF_M,Mother,22,2.69E-05,0.040694245,0.041591444,0.010861867,0.015468315,,,0.019033011,1.37E-06,0.004608595,2.80E-06,0.040540771,1.89E-06,,0.000178642,0.031436342,0.005577396,8.80E-05,2.76E-06,,,,,,8.13E-06,,0.042748266,0.020433158,0.060357049,0.037021755,0.014076688,,0.1603262,0.027562081,0.00079985,,0.000170852,1.63E-05,1.97E-06,2.39E-06,2.51E-05,,,1.17E-05,1.22E-06,5.95E-06,,1.42E-06,1.69E-05,0.000293651,5.10E-06,9.29E-05,0.046944368,1.52E-05,1.98E-06,,,0.096919798,,0.036601552,,,,,0.024461298,,0.028829625,,,7.00E-06,0.000177838,1.47E-05,,3.55E-06,,1.64E-05,,9.62E-06,0.002623083,,,3.28E-06,,0.01512476,4.13E-05,0.038542067,1.57E-06,,,,0.005112055,2.93E-05,0.005731456,0.017072181,,0.002062443,4.44E-05,,2.50E-06,1.66E-05,0.000119543,1.98E-06,,0.000389068,0.081884839,0.000106738,0.000125601,3.91E-06,7.71E-06,6.08E-06,0.000289055,,3.61E-05,0.077271617,0.000155646,0.10667877,0.000679995,0.002170514,4.91E-06,0.000246912,,1.84E-05,0.000230945,0.012062449,,1.70E-06,0.002814959,0.243545158,,,0.013312527,,1.66E-05,,1.88E-06,1.42E-06,8.99E-06,0.036017163,0.023362644,,,1.49E-06,
B_AF,AF_C,Child,22,1.34E-05,0.022119892,0.023517275,5.12E-06,0.000251203,,,3.00E-05,2.45E-06,1.37E-05,8.01E-05,0.029690602,,,,0.000127867,,6.26E-05,4.82E-05,0.066022961,,1.54E-05,,,1.41E-05,0.062602979,1.65E-05,0.044197072,3.98E-05,1.81E-05,,,0.125555575,0.102246629,0.003729701,0.000378128,0.015170434,,,,,,,9.82E-05,7.42E-06,6.28E-05,,,0.000383215,5.20E-05,,,0.026376308,,,,,,,0.064993062,,,,,0.000114937,,,,,4.77E-06,0.000176886,,,4.98E-06,3.80E-05,1.08E-05,,2.04E-05,,1.38E-05,,,,8.43E-06,1.20E-05,,,,,2.51E-05,0.000974358,1.28E-05,0.000972032,0.019003977,,9.99E-06,,,,8.21E-06,8.73E-05,2.95E-05,,0.000329342,0.023996201,,9.79E-06,,,,2.97E-06,7.15E-06,8.12E-06,0.018683253,0.000141301,0.033029006,0.001258636,,0.000243154,,,1.95E-05,,6.11E-06,,4.68E-06,,0.118293124,,2.52E-05,0.000133326,0.000194467,0.000251557,1.18E-05,5.20E-06,0.096338748,,,,,,1.98E-05,
B_AG,AG_M,Mother,23,4.44E-05,0.001845173,0.002238077,0.002151013,1.534214207,,,0.000858827,,0.008990131,0.000185919,0.002504111,1.19E-05,,0.000168298,0.498165331,,0.000685975,1.35E-05,5.43E-05,,,,,0.000606507,,,,0.448288399,0.050819923,0.000348444,,,,0.000846982,,,,,2.23E-05,2.02E-05,,,4.22E-05,,,,,,,,3.85E-05,0.002583512,,2.04E-05,,3.03E-05,,,,,,,,0.000146781,,,,,,9.85E-06,1.82E-05,1.36E-05,9.69E-06,0.000462602,3.59E-05,2.48E-05,3.77E-05,8.01E-05,,0.000205968,7.66E-06,,,6.30E-05,,,,,8.76E-05,0.030332101,0.000127502,0.030764793,1.55E-05,,0.093452732,,,,,7.56E-05,,,0.00011236,0.003660379,1.84E-05,,,,,0.008168842,,1.94E-05,0.002971037,0.000323974,0.00389973,0.012409735,,,,,0.000222235,0.0012004,0.0025375,,,0.000113489,,,0.000153002,1.12E-05,0.001673709,1.13E-05,,,0.001647914,2.59E-05,,0.00030415,,,,
B_AG,AG_C,Child,23,0.000315821,0.06773147,0.071994613,,7.41E-06,2.22E-06,,,5.55E-06,0.008021969,0.001161231,0.07535811,1.47E-06,,0.008033781,,,0.029457711,5.16E-06,,,0.000494791,0.00070214,,,,2.82E-06,,2.44E-06,0.006196037,4.01E-06,,0.000999779,3.49E-06,0.000535459,0.004486545,0.000112242,5.14E-06,,,,,4.34E-06,,1.46E-06,5.29E-06,2.53E-06,,6.15E-05,,,,0.085549209,,,,,1.26E-05,3.45E-05,,,,,2.69E-06,6.57E-06,,2.32E-06,6.81E-05,,0.000404608,,1.17E-05,,6.83E-06,,,,4.81E-05,,,1.91E-06,,,9.80E-06,5.69E-05,,,,1.10E-05,3.06E-05,0.00091544,,0.000925202,,4.92E-06,,,,,,0.013734078,,,,0.14099623,,0.002359364,9.80E-06,,1.88E-06,,0.030004093,4.86E-06,,7.25E-05,,0.003597448,2.22E-05,1.88E-05,,,1.60E-05,,,,,2.12E-06,0.000876362,0.000181354,,,,0.000195191,9.89E-06,0.028780478,2.134792901,,,2.73E-05,3.06E-06,,6.21E-06,9.76E-05
B_AH,AH_M,Mother,24,,4.53E-05,4.85E-05,1.12E-05,0.05948432,,,2.71E-05,4.05E-05,0.002054778,,5.93E-05,,2.45E-05,1.57E-05,0.066313431,,,1.72E-06,3.40E-06,,,,,7.35E-06,9.08E-06,5.68E-06,,0.090499567,0.021546736,0.001268542,,,,0.000546945,,3.99E-06,1.73E-06,,,2.05E-06,,,,1.48E-06,8.10E-06,,7.85E-06,1.36E-05,,2.58E-06,3.30E-06,5.30E-05,,,,1.59E-05,,1.78E-06,,,,,,6.85E-05,,,,,,,,,1.12E-05,0.000102566,,6.42E-06,,2.95E-06,,,,,1.76E-06,,2.84E-06,,,,,0.022041112,1.34E-05,0.022875337,8.58E-06,3.19E-06,0.004381537,,,,,6.64E-05,2.06E-06,,0.000390506,3.95E-05,,,1.42E-06,1.90E-06,,,,,2.71E-05,,,0.000148448,3.64E-05,2.28E-05,0.000143901,,5.22E-05,0.000329519,1.13E-05,,,2.87E-06,,,,,,2.74E-05,,,,,,,7.35E-06,,,
B_AH,AH_C,Child,24,9.29E-05,0.038360389,0.072408075,9.23E-06,0.100879286,0.001466041,,6.01E-05,1.60E-05,0.007099373,8.89E-05,0.020438876,9.67E-06,,,0.165714687,,5.84E-06,7.69E-06,,,0.008189832,0.016396154,,3.17E-05,,5.38E-05,,0.286574141,0.04888887,,,0.000303768,9.60E-05,0.049117019,0.003105182,0.009769605,,,,6.58E-06,4.31E-06,2.35E-05,,9.32E-06,,3.29E-05,,4.37E-05,6.86E-05,7.34E-05,5.06E-05,0.078769847,,,,9.95E-06,4.55E-06,,0.000151079,0.000143104,4.16E-05,,0.000178278,0.000468388,,0.000124857,,,0.005084497,9.08E-05,5.29E-05,,5.79E-05,0.001503329,4.38E-05,,4.61E-05,,,,9.70E-06,,,0.000381869,,,,5.00E-06,2.82E-05,0.251133124,3.65E-05,0.257038986,5.06E-05,2.20E-05,,2.63E-05,,9.83E-05,,0.000229662,8.54E-05,,,0.077202791,,0.001712845,,,,,,5.79E-05,0.047317305,0.001342397,,0.025058092,,,,,3.81E-05,,4.29E-05,,,0.000135039,0.000315405,,0.0081375,0.00070775,9.91E-05,0.000183221,2.75E-05,0.000239023,0.059551952,1.37E-05,1.21E-05,,0.145193442,,,
B_AI,AI_M,Mother,0,3.08E-06,0.004162847,0.005050821,0.005596809,0.155514182,,,0.00262176,,0.018023744,,0.005859742,,,0.003983314,0.001809289,,1.60E-05,,,0.001528872,,,4.03E-06,,,,3.66E-06,0.008110899,0.016734626,0.01569282,,0.038911637,3.97E-06,0.00035337,,1.91E-06,,4.89E-05,2.93E-05,,,,1.98E-05,,1.95E-06,7.16E-06,,,5.73E-06,,5.88E-05,0.006090648,,1.97E-05,,1.80E-05,1.62E-05,,3.29E-06,,,,,2.22E-05,,,,3.96E-06,,3.07E-06,1.48E-05,,2.33E-06,,7.17E-06,,,,,,,,,1.15E-05,,,,,1.63E-05,,,0.006027032,3.90E-06,,0.009083642,0.000106137,,5.49E-06,7.17E-06,4.50E-06,,,1.52E-05,0.004962391,3.48E-06,0.003477035,,,3.19E-06,0.001170767,,2.17E-06,0.004309511,6.69E-05,1.20E-05,0.004054605,,1.93E-06,,,,0.00013545,0.00284583,0.000100853,,,0.017047492,,2.15E-05,0.000425138,,,,,,,1.27E-05,,,,,
AJ,AJ_C,Child,0,,0.007494677,0.007215026,,,,,,1.58E-06,0.001272152,,0.006478671,,,,0.003782064,,0.155451136,8.19E-06,,,,,5.31E-06,,0.000120308,,0.00524189,0.002103744,0.05747671,,7.74E-06,0.184005117,0.003574974,0.001386775,4.62E-05,0.019463902,2.44E-06,,,2.01E-06,,,,9.31E-06,,1.22E-06,,4.15E-06,,4.25E-06,3.54E-05,0.008694366,,,,,0.02229266,0.004227639,,,0.000909769,,0.000409692,5.24E-05,,,0.000371055,,0.000496444,,,,9.26E-06,0.000379094,,,8.17E-05,,4.31E-06,,1.91E-06,,,0.000157898,,1.56E-06,,1.90E-06,,,,4.13E-05,,,0.00175849,,,,,,,,,0.007279204,0.00021549,0.021672844,,1.72E-05,,,0.11876457,1.15E-06,0.010297431,2.64E-06,8.45E-05,0.000796084,0.001770985,4.75E-06,0.000115546,4.29E-06,5.81E-05,,,,,,0.156475699,0.000961625,5.26E-05,,,0.000184159,5.02E-06,0.008009749,1.09E-06,9.76E-06,0.000140987,0.004418307,,0.004723522,,1.00E-05
S,AK_C,Child,35,2.80E-05,0.002385981,0.000342266,1.24E-05,0.000156474,,,2.94E-05,,2.94E-06,0.006251669,0.000541083,,,,3.78E-05,,3.94E-05,,,,,,7.03E-06,3.88E-05,,,,2.04E-05,2.20E-05,,,0.309053026,,0.000377562,,0.000850059,,,,,,,4.93E-06,,,8.31E-06,,3.75E-06,3.73E-06,,3.64E-06,0.00035368,,,,,7.02E-06,,,,,,0.000305342,8.18E-06,,,,,4.15E-06,,4.23E-06,,6.32E-06,5.43E-06,6.67E-06,,,,,,,,,1.61E-05,,,,8.32E-06,,0.005272238,4.93E-06,0.007357241,,5.04E-06,9.04E-06,,,5.96E-06,,0.053579912,1.70E-06,,0.004484469,0.00019974,0.000307284,0.000347627,,,2.22E-06,,6.58E-06,4.57E-06,0.000204805,2.74E-05,,3.30E-05,,,3.27E-05,1.91E-06,,2.60E-05,4.81E-06,,,,0.00125577,,,4.88E-06,,3.41E-06,,,0.000108983,,,,,,3.47E-06,2.62E-05
B_AL,AL_M,Mother,25,17.71304598,,0.000175347,,0.000176695,0.000169903,,0.000215833,,,,,0.275257715,4.023161809,,,,,,,,,,,,,0.000558279,,,0.000668648,0.020131586,,,,0.00024973,,,,,0.000143911,1.29E-05,,,,,0.000606145,1.684373887,,2.37E-05,,,4.16E-05,,,,,,,,,,,,,,,,,,3.09E-05,,,0.000324251,,,,,,,2.554656423,,0.048558023,0.174128958,,0.161483815,,,0.001843988,0.000605193,,,,0.004644821,0.008414019,,0.002266564,,,,5.11E-05,,,,,,,1.08E-05,1.44E-05,,1.87E-05,,,,,,,,,,,,,,,,6.39E-05,0.000418689,,,,3.17E-05,,0.000251275,,,,,,,,,,
B_AL,AL_C,Child,25,,0.001116994,0.001281569,0.001325663,4.320062202,,8.08E-05,0.003213794,,0.001848541,7.87E-05,0.000545173,1.29E-05,,,0.820786113,,9.20E-06,2.30E-05,,,,,3.08E-05,0.006592058,,,2.15E-05,2.154447919,0.334529175,0.113585789,,0.008742105,,0.001829435,,0.167342403,,,,1.75E-05,,,5.08E-05,,6.55E-05,1.64E-05,,0.000168452,2.95E-05,8.58E-06,0.000125887,0.001001383,,,,3.42E-05,8.34E-06,2.69E-05,,,,,,0.00010838,,,2.63E-05,2.80E-05,,,,8.81E-06,5.46E-05,,,,3.65E-05,,,0.002164442,,,,,,,2.56E-05,9.57E-06,2.20E-05,7.17E-05,1.08E-05,0.000286703,,,0.03048976,,,1.44E-05,,0.000118138,0.000948672,,0.001180467,0.001206344,,0.000235947,3.24E-05,,7.44E-06,,1.87E-05,8.30E-05,0.000342981,7.01E-05,0.000173547,,,,8.52E-05,,6.36E-05,,0.002414182,,8.85E-06,,0.001967873,,,1.86E-05,,0.000196901,,1.82E-05,,1.15E-05,8.70E-05,5.87E-06,,,0.000175635,7.18E-05
AM,AM_M,Mother,26,,,0.000761299,,3.61E-05,4.99E-05,,0.007398906,,,,,1.14E-05,0.312397105,,,,,,,,,7.64E-06,,3.97E-06,,0.004536219,,,,0.011130329,,,,,,,,,5.14E-05,,9.75E-05,,,,0.000247187,0.135291029,0.001265287,0.000685274,,,,,7.86E-06,,,,,,,,,1.13E-05,,,,,1.46E-05,,,,,0.002561008,,,,,,,0.237513336,,0.390998868,0.08661089,,0.003054337,,9.32E-06,0.00091037,,,,,0.000407318,0.000603944,,1.06E-05,,,,,,,,,,,,1.06E-05,,1.44E-05,4.13E-06,,,,4.02E-06,,,,,,,,,,,,4.76E-05,,,,2.39E-05,,3.72E-05,,,,,,,,,,
AM,AM_C,Child,26,,2.11E-05,2.18E-05,1.46E-05,0.180292433,,,,4.63E-06,0.006072877,2.15E-05,1.71E-05,,,,0.26261982,,2.30E-05,,0.000176391,,,,,9.83E-06,0.000191371,,,0.284310566,0.011161434,,,0.005950809,1.71E-05,0.000603204,,,,,,5.55E-06,,3.29E-06,2.30E-05,,1.21E-05,7.19E-06,,3.09E-05,1.67E-05,,,2.85E-05,,,,,,9.88E-06,2.74E-05,,0.002230992,,3.69E-06,0.000457002,,,0.000337133,3.88E-06,1.26E-05,,6.84E-06,,2.57E-05,0.000502138,,,2.28E-05,,1.55E-05,,,,,0.000174602,,,,,1.73E-05,0.003599996,,0.003408921,5.74E-05,,0.000223319,0.000122397,,,,0.000788336,5.42E-06,,8.90E-05,2.46E-05,,0.001956453,,,4.91E-06,,1.15E-05,2.89E-05,2.83E-05,0.000218005,1.55E-05,0.000289045,,2.48E-05,0.000388495,,2.86E-05,,1.45E-05,,0.000213398,,0.003362405,,,1.90E-05,,2.33E-05,,,,,2.10E-05,6.97E-05,3.85E-06,7.02E-06,,0.000284267
B_AN,AN_C,Child,0,0.000106999,0.024689881,0.023503958,7.21E-05,1.592480049,0.008045888,,6.29E-05,4.18E-06,,0.000130198,0.026499398,,,,5.616759131,,6.17E-05,3.65E-06,0.001307058,,,,4.44E-06,0.000130108,,0.027355711,6.74E-06,0.776336491,0.018955402,,,0.036795609,,0.002628633,,,,,,,,,2.24E-05,,5.62E-06,3.17E-05,,4.71E-05,,5.42E-06,,0.022363872,,,,,,,,,,,0.000464759,0.000709032,,,0.001602079,,7.32E-06,,2.50E-05,,1.17E-05,1.35E-05,4.80E-05,,2.63E-05,3.44E-05,3.71E-06,,,,0.006176167,,,,,,,0.000127914,4.72E-06,8.86E-05,2.94E-05,0.001824677,,,,,,,,,0.000247146,0.020383183,,1.68E-05,,,0.001107223,,,1.25E-05,0.020692311,6.71E-05,0.000514805,0.035513052,2.66E-05,7.20E-06,,,2.24E-05,,4.01E-05,,,3.85E-05,0.010132089,9.96E-06,,0.010477218,1.09E-05,1.81E-05,4.82E-06,0.004858397,0.008246601,,0.000533416,4.86E-06,,0.018680737,,0.001817017
AO,AO_M,Mother,27,4.086125017,,,,,,,0.000494009,,,,,1.307505427,0.046221496,,,,,,,,,,,,,0.001127448,,,,0.026994544,,,,,,,,,,,,,,,,0.018866702,,,,,,,,,1.38E-05,,0.004325915,0.000708048,,,,,,,,,,,,,,9.19E-06,,,0.004712968,0.003944814,,,0.384734826,,0.045702241,0.184434219,0.00117942,0.035016844,,,7.72E-06,,,,,0.005313663,0.000629198,,0.000152127,,9.83E-06,1.19E-05,2.00E-05,,,,,,,,6.73E-06,,,,4.95E-06,,,6.01E-06,,,,,,,,,,1.02E-05,1.31E-05,,,,,6.83E-05,,,,,,,8.99E-06,,,,4.50E-06,5.72E-05
AO,AO_C,Child,27,,0.020812584,0.022441558,0.001534617,1.83E-05,,,0.003748698,6.82E-06,,0.000202755,0.019922347,,,,9.67E-06,,9.48E-05,,,0.001157067,0.00140468,0.001748892,3.69E-06,0.003537932,,,,1.94E-05,0.008198323,,,0.001678103,,0.012893268,0.000398308,,,,,4.67E-05,,1.62E-05,9.96E-06,2.38E-05,6.40E-05,,,0.000283124,,1.15E-05,,0.026457421,,,,,,,,,0.003012368,,,2.76E-05,,,0.000184228,,0.018736825,2.06E-05,6.86E-05,,8.83E-06,,,,6.54E-05,,4.23E-06,0.003205557,,,,,,,4.19E-06,9.20E-06,1.52E-05,0.0046974,6.48E-06,0.005351956,,,,5.84E-06,,1.25E-05,2.63E-05,0.000490173,0.012407763,,0.005282445,0.041095664,,0.002546165,0.003307577,4.81E-06,,,,1.30E-05,0.042251828,0.000613256,1.41E-05,0.120292624,,0.000106529,3.22E-05,,3.28E-05,,0.004544138,,8.05E-05,,0.001464796,,0.001198768,1.12E-05,,0.001726989,1.65E-05,0.000253786,3.65E-06,,,,,2.74E-05,,0.000308973
B_AP,AP_M,Mother,28,3.326170443,,0.002134774,,0.000133424,0.000290847,,0.009228285,,,,,1.42E-05,0.34980499,,,,,,,,,1.71E-05,,,,0.017168624,,,,0.210674756,,,,2.12E-05,,,,,0.000203433,,,,,,0.00014941,0.026310433,0.022599535,,,,,,,,,,,,,,,,,,,,,,1.95E-05,,,0.000135185,,,,,,,0.177401587,,0.41932765,0.166558768,,0.000263542,,,,6.92E-06,,,,0.001005719,0.000886913,1.08E-05,0.000188651,,6.63E-05,2.24E-05,1.90E-05,,,,,,,,1.13E-05,,0.000189632,,,,,,,,,,,,,,,2.64E-05,4.45E-05,,,,,0.000272865,,0.000222595,,,8.00E-06,1.07E-05,4.87E-05,,,,,
B_AP,AP_C,Child,28,,0.04537462,0.05769398,,0.186148054,0.008394136,,,1.04E-05,,0.000360882,0.031422881,1.12E-05,,,0.004648705,1.322566445,0.000114437,,,,,,,,,,,0.065470024,0.040756417,,,0.001895878,,0.012276979,0.002816544,0.016151765,,,,,,2.24E-05,2.15E-05,2.42E-05,0.000126752,,,0.000197798,0.000107534,,,0.056564571,,,,,,,,,0.002966248,,0.000794465,0.000288963,,,9.72E-05,,,,7.22E-05,1.41E-05,,0.00017078,,,9.76E-05,,,,1.02E-05,,1.61E-05,,,,,,5.12E-05,0.03253906,,0.021554775,,,,,,4.48E-05,1.56E-05,1.64E-05,0.012498345,,0.002427166,0.051159996,,0.000983725,,,,,,3.96E-05,0.038970547,0.000155264,,0.011965849,,0.000220622,,,7.55E-05,0.001179351,,,1.56E-05,,0.000431277,,,0.000251271,,0.000436983,2.99E-05,0.000487825,,,,,,,,
B_AQ,AQ_M,Mother,29,,,8.20E-06,,0.029066183,0.009066622,,0.000107958,,,,,4.12E-05,0.288073627,,,,,,,,,,,5.59E-06,,,,,3.02E-05,0.005116948,,,,0.012259521,,,,,0.013051517,,1.64E-05,,,,,0.001144756,0.000931551,3.93E-05,,,7.33E-06,,,,,,,,4.32E-06,,,,,,1.18E-05,1.51E-05,,,5.64E-06,,,,,4.10E-05,0.00194155,,0.000941588,,0.185745371,,0.025161556,0.014149513,,0.007871292,0.003205535,,0.00243011,0.008418583,0.000943633,,,8.06E-05,7.78E-05,4.40E-05,,,,,1.56E-05,,,,,,,,6.53E-06,,2.27E-05,1.45E-05,,,4.51E-06,1.08E-05,,3.06E-06,,,,,,,,,,1.72E-05,,,,,,0.026747211,,1.17E-05,,,,,,,,
